County,Year,Crime,Arrests,Age Group,Which,Year group,Rate
Rio Grande,2012,Drug Violations,10,Juvenile,Drug,2010-2014,77.52
Rio Grande,2012,Forcible Rape,1,Adult,Violent,2010-2014,1.11
Rio Grande,2012,Forcible Rape,0,Juvenile,Violent,2010-2014,0
Rio Grande,2012,Larceny/Theft,22,Adult,Property,2010-2014,24.45
Rio Grande,2012,Larceny/Theft,9,Juvenile,Property,2010-2014,69.77
Rio Grande,2012,Motor Vehicle Theft,2,Adult,Property,2010-2014,2.22
Rio Grande,2012,Motor Vehicle Theft,0,Juvenile,Property,2010-2014,0
Rio Grande,2012,Murder/Manslaughter,0,Adult,Violent,2010-2014,0
Rio Grande,2012,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
Rio Grande,2012,Robbery,3,Adult,Violent,2010-2014,3.33
Rio Grande,2012,Robbery,0,Juvenile,Violent,2010-2014,0
Routt,2012,Aggravated Assault,18,Adult,Violent,2010-2014,9.75
Routt,2012,Aggravated Assault,1,Juvenile,Violent,2010-2014,4.51
Routt,2012,Arson,1,Adult,Property,2010-2014,0.54
Routt,2012,Arson,1,Juvenile,Property,2010-2014,4.51
Routt,2012,Burglary,7,Adult,Property,2010-2014,3.79
Routt,2012,Burglary,0,Juvenile,Property,2010-2014,0
Routt,2012,Drug Violations,72,Adult,Drug,2010-2014,38.98
Routt,2012,Drug Violations,20,Juvenile,Drug,2010-2014,90.21
Routt,2012,Forcible Rape,2,Adult,Violent,2010-2014,1.08
Routt,2012,Forcible Rape,0,Juvenile,Violent,2010-2014,0
Routt,2012,Larceny/Theft,38,Adult,Property,2010-2014,20.57
Routt,2012,Larceny/Theft,5,Juvenile,Property,2010-2014,22.55
Routt,2012,Motor Vehicle Theft,3,Adult,Property,2010-2014,1.62
Routt,2012,Motor Vehicle Theft,0,Juvenile,Property,2010-2014,0
Routt,2012,Murder/Manslaughter,1,Adult,Violent,2010-2014,0.54
Routt,2012,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
Routt,2012,Robbery,0,Adult,Violent,2010-2014,0
Routt,2012,Robbery,0,Juvenile,Violent,2010-2014,0
Saguache,2012,Aggravated Assault,9,Adult,Violent,2010-2014,18.41
Saguache,2012,Aggravated Assault,0,Juvenile,Violent,2010-2014,0
Saguache,2012,Arson,0,Adult,Property,2010-2014,0
Saguache,2012,Arson,0,Juvenile,Property,2010-2014,0
Saguache,2012,Burglary,3,Adult,Property,2010-2014,6.14
Saguache,2012,Burglary,0,Juvenile,Property,2010-2014,0
Saguache,2012,Drug Violations,3,Adult,Drug,2010-2014,6.14
Saguache,2012,Drug Violations,4,Juvenile,Drug,2010-2014,66.67
Saguache,2012,Forcible Rape,0,Adult,Violent,2010-2014,0
Saguache,2012,Forcible Rape,0,Juvenile,Violent,2010-2014,0
Saguache,2012,Larceny/Theft,3,Adult,Property,2010-2014,6.14
Saguache,2012,Larceny/Theft,0,Juvenile,Property,2010-2014,0
Saguache,2012,Motor Vehicle Theft,1,Adult,Property,2010-2014,2.05
Saguache,2012,Motor Vehicle Theft,1,Juvenile,Property,2010-2014,16.67
Saguache,2012,Murder/Manslaughter,0,Adult,Violent,2010-2014,0
Saguache,2012,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
Saguache,2012,Robbery,0,Adult,Violent,2010-2014,0
Saguache,2012,Robbery,0,Juvenile,Violent,2010-2014,0
San Juan,2012,Aggravated Assault,0,Adult,Violent,2010-2014,0
San Juan,2012,Aggravated Assault,0,Juvenile,Violent,2010-2014,0
San Juan,2012,Arson,0,Adult,Property,2010-2014,0
San Juan,2012,Arson,0,Juvenile,Property,2010-2014,0
San Juan,2012,Burglary,1,Adult,Property,2010-2014,17.92
San Juan,2012,Burglary,0,Juvenile,Property,2010-2014,0
San Juan,2012,Drug Violations,0,Adult,Drug,2010-2014,0
San Juan,2012,Drug Violations,0,Juvenile,Drug,2010-2014,0
San Juan,2012,Forcible Rape,0,Adult,Violent,2010-2014,0
San Juan,2012,Forcible Rape,0,Juvenile,Violent,2010-2014,0
San Juan,2012,Larceny/Theft,0,Adult,Property,2010-2014,0
San Juan,2012,Larceny/Theft,0,Juvenile,Property,2010-2014,0
San Juan,2012,Motor Vehicle Theft,0,Adult,Property,2010-2014,0
San Juan,2012,Motor Vehicle Theft,0,Juvenile,Property,2010-2014,0
San Juan,2012,Murder/Manslaughter,0,Adult,Violent,2010-2014,0
San Juan,2012,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
San Juan,2012,Robbery,0,Adult,Violent,2010-2014,0
San Juan,2012,Robbery,0,Juvenile,Violent,2010-2014,0
San Miguel,2012,Aggravated Assault,0,Adult,Violent,2010-2014,0
San Miguel,2012,Aggravated Assault,0,Juvenile,Violent,2010-2014,0
San Miguel,2012,Arson,0,Adult,Property,2010-2014,0
San Miguel,2012,Arson,0,Juvenile,Property,2010-2014,0
San Miguel,2012,Burglary,0,Adult,Property,2010-2014,0
San Miguel,2012,Burglary,0,Juvenile,Property,2010-2014,0
San Miguel,2012,Drug Violations,3,Adult,Drug,2010-2014,4.95
San Miguel,2012,Drug Violations,0,Juvenile,Drug,2010-2014,0
San Miguel,2012,Forcible Rape,0,Adult,Violent,2010-2014,0
San Miguel,2012,Forcible Rape,0,Juvenile,Violent,2010-2014,0
San Miguel,2012,Larceny/Theft,1,Adult,Property,2010-2014,1.65
San Miguel,2012,Larceny/Theft,2,Juvenile,Property,2010-2014,30.72
San Miguel,2012,Motor Vehicle Theft,0,Adult,Property,2010-2014,0
San Miguel,2012,Motor Vehicle Theft,0,Juvenile,Property,2010-2014,0
San Miguel,2012,Murder/Manslaughter,0,Adult,Violent,2010-2014,0
San Miguel,2012,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
San Miguel,2012,Robbery,0,Adult,Violent,2010-2014,0
San Miguel,2012,Robbery,0,Juvenile,Violent,2010-2014,0
Sedgwick,2012,Aggravated Assault,4,Adult,Violent,2010-2014,20.95
Sedgwick,2012,Aggravated Assault,0,Juvenile,Violent,2010-2014,0
Sedgwick,2012,Arson,0,Adult,Property,2010-2014,0
Sedgwick,2012,Arson,0,Juvenile,Property,2010-2014,0
Sedgwick,2012,Burglary,4,Adult,Property,2010-2014,20.95
Sedgwick,2012,Burglary,2,Juvenile,Property,2010-2014,97.56
Sedgwick,2012,Drug Violations,1,Adult,Drug,2010-2014,5.24
Sedgwick,2012,Drug Violations,0,Juvenile,Drug,2010-2014,0
Sedgwick,2012,Forcible Rape,0,Adult,Violent,2010-2014,0
Sedgwick,2012,Forcible Rape,0,Juvenile,Violent,2010-2014,0
Sedgwick,2012,Larceny/Theft,1,Adult,Property,2010-2014,5.24
Sedgwick,2012,Larceny/Theft,0,Juvenile,Property,2010-2014,0
Sedgwick,2012,Motor Vehicle Theft,0,Adult,Property,2010-2014,0
Sedgwick,2012,Motor Vehicle Theft,0,Juvenile,Property,2010-2014,0
Sedgwick,2012,Murder/Manslaughter,0,Adult,Violent,2010-2014,0
Sedgwick,2012,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
Sedgwick,2012,Robbery,0,Adult,Violent,2010-2014,0
Sedgwick,2012,Robbery,0,Juvenile,Violent,2010-2014,0
Summit,2012,Aggravated Assault,8,Adult,Violent,2010-2014,3.44
Summit,2012,Aggravated Assault,0,Juvenile,Violent,2010-2014,0
Summit,2012,Arson,1,Adult,Property,2010-2014,0.43
Summit,2012,Arson,0,Juvenile,Property,2010-2014,0
Summit,2012,Burglary,0,Adult,Property,2010-2014,0
Summit,2012,Burglary,0,Juvenile,Property,2010-2014,0
Summit,2012,Drug Violations,49,Adult,Drug,2010-2014,21.09
Summit,2012,Drug Violations,9,Juvenile,Drug,2010-2014,45.23
Summit,2012,Forcible Rape,0,Adult,Violent,2010-2014,0
Summit,2012,Forcible Rape,0,Juvenile,Violent,2010-2014,0
Summit,2012,Larceny/Theft,200,Adult,Property,2010-2014,86.06
Summit,2012,Larceny/Theft,10,Juvenile,Property,2010-2014,50.25
Summit,2012,Motor Vehicle Theft,2,Adult,Property,2010-2014,0.86
Summit,2012,Motor Vehicle Theft,0,Juvenile,Property,2010-2014,0
Summit,2012,Murder/Manslaughter,0,Adult,Violent,2010-2014,0
Summit,2012,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
Summit,2012,Robbery,0,Adult,Violent,2010-2014,0
Summit,2012,Robbery,0,Juvenile,Violent,2010-2014,0
Teller,2012,Aggravated Assault,23,Adult,Violent,2010-2014,12.21
Teller,2012,Aggravated Assault,2,Juvenile,Violent,2010-2014,8.61
Teller,2012,Arson,0,Adult,Property,2010-2014,0
Teller,2012,Arson,0,Juvenile,Property,2010-2014,0
Teller,2012,Burglary,0,Adult,Property,2010-2014,0
Teller,2012,Burglary,3,Juvenile,Property,2010-2014,12.92
Teller,2012,Drug Violations,38,Adult,Drug,2010-2014,20.18
Teller,2012,Drug Violations,5,Juvenile,Drug,2010-2014,21.53
Teller,2012,Forcible Rape,0,Adult,Violent,2010-2014,0
Teller,2012,Forcible Rape,1,Juvenile,Violent,2010-2014,4.31
Teller,2012,Larceny/Theft,38,Adult,Property,2010-2014,20.18
Teller,2012,Larceny/Theft,6,Juvenile,Property,2010-2014,25.84
Teller,2012,Motor Vehicle Theft,4,Adult,Property,2010-2014,2.12
Teller,2012,Motor Vehicle Theft,1,Juvenile,Property,2010-2014,4.31
Teller,2012,Murder/Manslaughter,0,Adult,Violent,2010-2014,0
Teller,2012,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
Teller,2012,Robbery,0,Adult,Violent,2010-2014,0
Teller,2012,Robbery,0,Juvenile,Violent,2010-2014,0
Washington,2012,Aggravated Assault,2,Adult,Violent,2010-2014,5.4
Washington,2012,Aggravated Assault,1,Juvenile,Violent,2010-2014,20.04
Washington,2012,Arson,0,Adult,Property,2010-2014,0
Washington,2012,Arson,0,Juvenile,Property,2010-2014,0
Washington,2012,Burglary,2,Adult,Property,2010-2014,5.4
Washington,2012,Burglary,2,Juvenile,Property,2010-2014,40.08
Washington,2012,Drug Violations,22,Adult,Drug,2010-2014,59.41
Washington,2012,Drug Violations,0,Juvenile,Drug,2010-2014,0
Washington,2012,Forcible Rape,0,Adult,Violent,2010-2014,0
Washington,2012,Forcible Rape,0,Juvenile,Violent,2010-2014,0
Washington,2012,Larceny/Theft,1,Adult,Property,2010-2014,2.7
Washington,2012,Larceny/Theft,1,Juvenile,Property,2010-2014,20.04
Washington,2012,Motor Vehicle Theft,0,Adult,Property,2010-2014,0
Washington,2012,Motor Vehicle Theft,0,Juvenile,Property,2010-2014,0
Washington,2012,Murder/Manslaughter,0,Adult,Violent,2010-2014,0
Washington,2012,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
Washington,2012,Robbery,0,Adult,Violent,2010-2014,0
Washington,2012,Robbery,0,Juvenile,Violent,2010-2014,0
Weld,2012,Aggravated Assault,179,Adult,Violent,2010-2014,9.34
Weld,2012,Aggravated Assault,28,Juvenile,Violent,2010-2014,8.99
Weld,2012,Arson,9,Adult,Property,2010-2014,0.47
Weld,2012,Arson,14,Juvenile,Property,2010-2014,4.5
Weld,2012,Burglary,63,Adult,Property,2010-2014,3.29
Weld,2012,Burglary,20,Juvenile,Property,2010-2014,6.42
Weld,2012,Drug Violations,588,Adult,Drug,2010-2014,30.67
Weld,2012,Drug Violations,137,Juvenile,Drug,2010-2014,44.01
Weld,2012,Forcible Rape,11,Adult,Violent,2010-2014,0.57
Weld,2012,Forcible Rape,2,Juvenile,Violent,2010-2014,0.64
Weld,2012,Larceny/Theft,923,Adult,Property,2010-2014,48.14
Weld,2012,Larceny/Theft,326,Juvenile,Property,2010-2014,104.72
Weld,2012,Motor Vehicle Theft,33,Adult,Property,2010-2014,1.72
Weld,2012,Motor Vehicle Theft,10,Juvenile,Property,2010-2014,3.21
Weld,2012,Murder/Manslaughter,2,Adult,Violent,2010-2014,0.1
Weld,2012,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
Weld,2012,Robbery,27,Adult,Violent,2010-2014,1.41
Weld,2012,Robbery,4,Juvenile,Violent,2010-2014,1.28
Yuma,2012,Aggravated Assault,2,Adult,Violent,2010-2014,2.68
Yuma,2012,Aggravated Assault,0,Juvenile,Violent,2010-2014,0
Yuma,2012,Arson,0,Adult,Property,2010-2014,0
Yuma,2012,Arson,0,Juvenile,Property,2010-2014,0
Yuma,2012,Burglary,0,Adult,Property,2010-2014,0
Yuma,2012,Burglary,2,Juvenile,Property,2010-2014,18.5
Yuma,2012,Drug Violations,4,Adult,Drug,2010-2014,5.36
Yuma,2012,Drug Violations,0,Juvenile,Drug,2010-2014,0
Yuma,2012,Forcible Rape,2,Adult,Violent,2010-2014,2.68
Yuma,2012,Forcible Rape,0,Juvenile,Violent,2010-2014,0
Yuma,2012,Larceny/Theft,7,Adult,Property,2010-2014,9.39
Yuma,2012,Larceny/Theft,1,Juvenile,Property,2010-2014,9.25
Yuma,2012,Motor Vehicle Theft,2,Adult,Property,2010-2014,2.68
Yuma,2012,Motor Vehicle Theft,0,Juvenile,Property,2010-2014,0
Yuma,2012,Murder/Manslaughter,1,Adult,Violent,2010-2014,1.34
Yuma,2012,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
Yuma,2012,Robbery,0,Adult,Violent,2010-2014,0
Yuma,2012,Robbery,0,Juvenile,Violent,2010-2014,0
Adams,2013,Aggravated Assault,337,Adult,Violent,2010-2014,10
Adams,2013,Aggravated Assault,38,Juvenile,Violent,2010-2014,6.73
Adams,2013,Arson,10,Adult,Property,2010-2014,0.3
Adams,2013,Arson,4,Juvenile,Property,2010-2014,0.71
Adams,2013,Burglary,149,Adult,Property,2010-2014,4.42
Adams,2013,Burglary,45,Juvenile,Property,2010-2014,7.98
Adams,2013,Drug Violations,1014,Adult,Drug,2010-2014,30.1
Adams,2013,Drug Violations,488,Juvenile,Drug,2010-2014,86.49
Adams,2013,Forcible Rape,51,Adult,Violent,2010-2014,1.51
Adams,2013,Forcible Rape,16,Juvenile,Violent,2010-2014,2.84
Adams,2013,Larceny/Theft,2569,Adult,Property,2010-2014,76.25
Adams,2013,Larceny/Theft,619,Juvenile,Property,2010-2014,109.71
Adams,2013,Motor Vehicle Theft,124,Adult,Property,2010-2014,3.68
Adams,2013,Motor Vehicle Theft,17,Juvenile,Property,2010-2014,3.01
Adams,2013,Murder/Manslaughter,11,Adult,Violent,2010-2014,0.33
Adams,2013,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
Adams,2013,Robbery,70,Adult,Violent,2010-2014,2.08
Adams,2013,Robbery,12,Juvenile,Violent,2010-2014,2.13
Alamosa,2013,Aggravated Assault,1,Adult,Violent,2010-2014,0.84
Alamosa,2013,Aggravated Assault,0,Juvenile,Violent,2010-2014,0
Alamosa,2013,Arson,0,Adult,Property,2010-2014,0
Alamosa,2013,Arson,0,Juvenile,Property,2010-2014,0
Alamosa,2013,Burglary,0,Adult,Property,2010-2014,0
Alamosa,2013,Burglary,0,Juvenile,Property,2010-2014,0
Alamosa,2013,Drug Violations,6,Adult,Drug,2010-2014,5.05
Alamosa,2013,Drug Violations,0,Juvenile,Drug,2010-2014,0
Alamosa,2013,Forcible Rape,1,Adult,Violent,2010-2014,0.84
Alamosa,2013,Forcible Rape,0,Juvenile,Violent,2010-2014,0
Alamosa,2013,Larceny/Theft,5,Adult,Property,2010-2014,4.21
Alamosa,2013,Larceny/Theft,0,Juvenile,Property,2010-2014,0
Alamosa,2013,Motor Vehicle Theft,0,Adult,Property,2010-2014,0
Alamosa,2013,Motor Vehicle Theft,0,Juvenile,Property,2010-2014,0
Alamosa,2013,Murder/Manslaughter,0,Adult,Violent,2010-2014,0
Alamosa,2013,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
Alamosa,2013,Robbery,0,Adult,Violent,2010-2014,0
Alamosa,2013,Robbery,0,Juvenile,Violent,2010-2014,0
Arapahoe,2013,Aggravated Assault,401,Adult,Violent,2010-2014,8.77
Arapahoe,2013,Aggravated Assault,54,Juvenile,Violent,2010-2014,8.11
Arapahoe,2013,Arson,16,Adult,Property,2010-2014,0.35
Arapahoe,2013,Arson,23,Juvenile,Property,2010-2014,3.45
Arapahoe,2013,Burglary,144,Adult,Property,2010-2014,3.15
Arapahoe,2013,Burglary,71,Juvenile,Property,2010-2014,10.66
Arapahoe,2013,Drug Violations,1087,Adult,Drug,2010-2014,23.78
Arapahoe,2013,Drug Violations,348,Juvenile,Drug,2010-2014,52.24
Arapahoe,2013,Forcible Rape,36,Adult,Violent,2010-2014,0.79
Arapahoe,2013,Forcible Rape,7,Juvenile,Violent,2010-2014,1.05
Arapahoe,2013,Larceny/Theft,3156,Adult,Property,2010-2014,69.03
Arapahoe,2013,Larceny/Theft,942,Juvenile,Property,2010-2014,141.4
Arapahoe,2013,Motor Vehicle Theft,111,Adult,Property,2010-2014,2.43
Arapahoe,2013,Motor Vehicle Theft,34,Juvenile,Property,2010-2014,5.1
Arapahoe,2013,Murder/Manslaughter,16,Adult,Violent,2010-2014,0.35
Arapahoe,2013,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
Arapahoe,2013,Robbery,125,Adult,Violent,2010-2014,2.73
Arapahoe,2013,Robbery,26,Juvenile,Violent,2010-2014,3.9
Archuleta,2013,Aggravated Assault,5,Adult,Violent,2010-2014,5.06
Archuleta,2013,Aggravated Assault,0,Juvenile,Violent,2010-2014,0
Archuleta,2013,Arson,0,Adult,Property,2010-2014,0
Archuleta,2013,Arson,0,Juvenile,Property,2010-2014,0
Archuleta,2013,Burglary,1,Adult,Property,2010-2014,1.01
Archuleta,2013,Burglary,0,Juvenile,Property,2010-2014,0
Archuleta,2013,Drug Violations,6,Adult,Drug,2010-2014,6.08
Archuleta,2013,Drug Violations,3,Juvenile,Drug,2010-2014,28.2
Archuleta,2013,Forcible Rape,2,Adult,Violent,2010-2014,2.03
Archuleta,2013,Forcible Rape,0,Juvenile,Violent,2010-2014,0
Archuleta,2013,Larceny/Theft,17,Adult,Property,2010-2014,17.22
Archuleta,2013,Larceny/Theft,5,Juvenile,Property,2010-2014,46.99
Archuleta,2013,Motor Vehicle Theft,0,Adult,Property,2010-2014,0
Archuleta,2013,Motor Vehicle Theft,1,Juvenile,Property,2010-2014,9.4
Archuleta,2013,Murder/Manslaughter,0,Adult,Violent,2010-2014,0
Archuleta,2013,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
Archuleta,2013,Robbery,0,Adult,Violent,2010-2014,0
Archuleta,2013,Robbery,0,Juvenile,Violent,2010-2014,0
Baca,2013,Aggravated Assault,8,Adult,Violent,2010-2014,27.65
Baca,2013,Aggravated Assault,0,Juvenile,Violent,2010-2014,0
Baca,2013,Arson,0,Adult,Property,2010-2014,0
Baca,2013,Arson,0,Juvenile,Property,2010-2014,0
Baca,2013,Burglary,0,Adult,Property,2010-2014,0
Baca,2013,Burglary,0,Juvenile,Property,2010-2014,0
Baca,2013,Drug Violations,10,Adult,Drug,2010-2014,34.57
Baca,2013,Drug Violations,0,Juvenile,Drug,2010-2014,0
Baca,2013,Forcible Rape,2,Adult,Violent,2010-2014,6.91
Baca,2013,Forcible Rape,1,Juvenile,Violent,2010-2014,28.41
Baca,2013,Larceny/Theft,4,Adult,Property,2010-2014,13.83
Baca,2013,Larceny/Theft,2,Juvenile,Property,2010-2014,56.82
Baca,2013,Motor Vehicle Theft,0,Adult,Property,2010-2014,0
Baca,2013,Motor Vehicle Theft,0,Juvenile,Property,2010-2014,0
Baca,2013,Murder/Manslaughter,0,Adult,Violent,2010-2014,0
Baca,2013,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
Baca,2013,Robbery,0,Adult,Violent,2010-2014,0
Baca,2013,Robbery,0,Juvenile,Violent,2010-2014,0
Bent,2013,Aggravated Assault,0,Adult,Violent,2010-2014,0
Bent,2013,Aggravated Assault,0,Juvenile,Violent,2010-2014,0
Bent,2013,Arson,0,Adult,Property,2010-2014,0
Bent,2013,Arson,0,Juvenile,Property,2010-2014,0
Bent,2013,Burglary,1,Adult,Property,2010-2014,2.06
Bent,2013,Burglary,0,Juvenile,Property,2010-2014,0
Bent,2013,Drug Violations,0,Adult,Drug,2010-2014,0
Bent,2013,Drug Violations,0,Juvenile,Drug,2010-2014,0
Bent,2013,Forcible Rape,0,Adult,Violent,2010-2014,0
Bent,2013,Forcible Rape,1,Juvenile,Violent,2010-2014,24.33
Bent,2013,Larceny/Theft,2,Adult,Property,2010-2014,4.13
Bent,2013,Larceny/Theft,0,Juvenile,Property,2010-2014,0
Bent,2013,Motor Vehicle Theft,0,Adult,Property,2010-2014,0
Bent,2013,Motor Vehicle Theft,0,Juvenile,Property,2010-2014,0
Bent,2013,Murder/Manslaughter,0,Adult,Violent,2010-2014,0
Bent,2013,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
Bent,2013,Robbery,0,Adult,Violent,2010-2014,0
Bent,2013,Robbery,0,Juvenile,Violent,2010-2014,0
Boulder,2013,Aggravated Assault,168,Adult,Violent,2010-2014,6.85
Boulder,2013,Aggravated Assault,10,Juvenile,Violent,2010-2014,3.28
Boulder,2013,Arson,8,Adult,Property,2010-2014,0.33
Boulder,2013,Arson,6,Juvenile,Property,2010-2014,1.97
Boulder,2013,Burglary,87,Adult,Property,2010-2014,3.55
Boulder,2013,Burglary,10,Juvenile,Property,2010-2014,3.28
Boulder,2013,Drug Violations,501,Adult,Drug,2010-2014,20.42
Boulder,2013,Drug Violations,103,Juvenile,Drug,2010-2014,33.83
Boulder,2013,Forcible Rape,15,Adult,Violent,2010-2014,0.61
Boulder,2013,Forcible Rape,1,Juvenile,Violent,2010-2014,0.33
Boulder,2013,Larceny/Theft,889,Adult,Property,2010-2014,36.24
Boulder,2013,Larceny/Theft,231,Juvenile,Property,2010-2014,75.87
Boulder,2013,Motor Vehicle Theft,18,Adult,Property,2010-2014,0.73
Boulder,2013,Motor Vehicle Theft,11,Juvenile,Property,2010-2014,3.61
Boulder,2013,Murder/Manslaughter,4,Adult,Violent,2010-2014,0.16
Boulder,2013,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
Boulder,2013,Robbery,20,Adult,Violent,2010-2014,0.82
Boulder,2013,Robbery,4,Juvenile,Violent,2010-2014,1.31
Broomfield,2013,Aggravated Assault,13,Adult,Violent,2010-2014,2.92
Broomfield,2013,Aggravated Assault,1,Juvenile,Violent,2010-2014,1.44
Broomfield,2013,Arson,1,Adult,Property,2010-2014,0.22
Broomfield,2013,Arson,0,Juvenile,Property,2010-2014,0
Broomfield,2013,Burglary,11,Adult,Property,2010-2014,2.47
Broomfield,2013,Burglary,1,Juvenile,Property,2010-2014,1.44
Broomfield,2013,Drug Violations,104,Adult,Drug,2010-2014,23.35
Broomfield,2013,Drug Violations,72,Juvenile,Drug,2010-2014,103.63
Broomfield,2013,Forcible Rape,5,Adult,Violent,2010-2014,1.12
Broomfield,2013,Forcible Rape,1,Juvenile,Violent,2010-2014,1.44
Broomfield,2013,Larceny/Theft,300,Adult,Property,2010-2014,67.36
Broomfield,2013,Larceny/Theft,170,Juvenile,Property,2010-2014,244.67
Broomfield,2013,Motor Vehicle Theft,6,Adult,Property,2010-2014,1.35
Broomfield,2013,Motor Vehicle Theft,1,Juvenile,Property,2010-2014,1.44
Broomfield,2013,Murder/Manslaughter,1,Adult,Violent,2010-2014,0.22
Broomfield,2013,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
Broomfield,2013,Robbery,3,Adult,Violent,2010-2014,0.67
Broomfield,2013,Robbery,1,Juvenile,Violent,2010-2014,1.44
Chaffee,2013,Aggravated Assault,9,Adult,Violent,2010-2014,5.88
Chaffee,2013,Aggravated Assault,0,Juvenile,Violent,2010-2014,0
Chaffee,2013,Arson,0,Adult,Property,2010-2014,0
Chaffee,2013,Arson,1,Juvenile,Property,2010-2014,7.22
Chaffee,2013,Burglary,9,Adult,Property,2010-2014,5.88
Chaffee,2013,Burglary,4,Juvenile,Property,2010-2014,28.88
Chaffee,2013,Drug Violations,38,Adult,Drug,2010-2014,24.81
Chaffee,2013,Drug Violations,12,Juvenile,Drug,2010-2014,86.64
Chaffee,2013,Forcible Rape,0,Adult,Violent,2010-2014,0
Chaffee,2013,Forcible Rape,0,Juvenile,Violent,2010-2014,0
Chaffee,2013,Larceny/Theft,43,Adult,Property,2010-2014,28.08
Chaffee,2013,Larceny/Theft,21,Juvenile,Property,2010-2014,151.62
Chaffee,2013,Motor Vehicle Theft,4,Adult,Property,2010-2014,2.61
Chaffee,2013,Motor Vehicle Theft,6,Juvenile,Property,2010-2014,43.32
Chaffee,2013,Murder/Manslaughter,0,Adult,Violent,2010-2014,0
Chaffee,2013,Murder/Manslaughter,0,Juvenile,Violent,2010-2014,0
Chaffee,2013,Robbery,0,Adult,Violent,2010-2014,0
Chaffee,2013,Robbery,0,Juvenile,Violent,2010-2014,0
Cheyenne,2013,Aggravated Assault,0,Adult,Violent,2010-2014,0
Cheyenne,2013,Aggravated Assault,0,Juvenile,Violent,2010-2014,0
Cheyenne,2013,Arson,0,Adult,Property,2010-2014,0
Cheyenne,2013,Arson,0,Juvenile,Property,2010-2014,0
Cheyenne,2013,Burglary,0,Adult,Property,2010-2014,0
Cheyenne,2013,Burglary,0,Juvenile,Property,2010-2014,0
Cheyenne,2013,Drug Violations,2,Adult,Drug,2010-2014,13.99
Cheyenne,2013,Drug Violations,0,Juvenile,Drug,2010-2014,0
Cheyenne,2013,Forcible Rape,1,Adult,Violent,2010-2014,6.99
Cheyenne,2013,Forcible Rape,0,Juvenile,Violent,2010-2014,0
Cheyenne,2013,Larceny/Theft,0,Adult,Property,2010-2014,0
Cheyenne,2013,Larceny/Theft,0,Juvenile,Property,2010-2014,0
Cheyenne,2013,Motor Vehicle Theft,0,Adult,Property,2010-2014,0
